2024-06-17 13:45:55,162 [INFO]  begin trial {"kind": "GraphTrial", "graph": [[], [], [], [], [8, 2], [], [], [], [], [], []], "rewards": [null, null, -4, null, null, null, null, null, 0, null, null], "reward_info": {"-4": {"desc": "pattern_1", "image": "images[0]"}, "-3": {"desc": "pattern_2", "image": "images[1]"}, "-2": {"desc": "pattern_3", "image": "images[2]"}, "-1": {"desc": "pattern_4", "image": "images[3]"}, "0": {"desc": "pattern_5", "image": "images[4]"}, "1": {"desc": "pattern_6", "image": "images[5]"}, "2": {"desc": "pattern_7", "image": "images[6]"}, "3": {"desc": "pattern_8", "image": "images[7]"}, "4": {"desc": "pattern_9", "image": "images[8]"}}, "initial_stage": "planning", "hide_states": false, "hide_rewards_while_acting": false, "hide_edges_while_acting": false, "gaze_contingent": false, "gaze_tolerance": 1.5, "fixation_lag": 0.5, "start": 4}
2024-06-17 13:45:55,162 [DEBUG]  GraphTrial.log 175.437 begin space 
2024-06-17 13:45:59,761 [DEBUG]  GraphTrial.log 180.036 initialize status = ok
2024-06-17 13:45:59,761 [DEBUG]  GraphTrial.log 180.036 show graph 
2024-06-17 13:45:59,771 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:45:59,771 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:45:59,780 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:45:59,780 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:45:59,788 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:45:59,788 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:45:59,796 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:45:59,796 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:45:59,821 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:45:59,821 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:45:59,829 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:45:59,829 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:45:59,837 [DEBUG]  STREAM b'IHDR' 16 13
